Timestamp,Ax(m/s^2),Ay(m/s^2),Az(m/s^2),Gx(deg/s),Gy(deg/s),Gz(deg/s)
1745410653.4733,-0.3328,-2.3176,8.7317,-1.9084,1.2824,-0.3969
1745410653.5793,-0.1628,0.8140,10.6734,-2.7176,2.8473,0.0534
1745410653.6853,0.1197,0.0455,11.0492,-1.9237,5.7023,1.9389
1745410653.7914,-0.7733,-0.2466,11.9135,0.7710,-2.2672,1.0611
1745410653.8975,0.1197,0.3089,10.5417,-7.7710,-0.5267,0.4122
1745410654.0036,0.7973,1.2306,6.4093,-3.8092,3.9313,-0.5344
1745410654.1096,-0.5363,0.3903,10.1251,0.4427,-5.8321,0.7557
1745410654.2156,-1.0199,-0.5626,11.7555,1.3588,-3.3969,0.9695
1745410654.3243,0.1077,-0.7638,13.5129,-4.0458,2.5038,0.7939
1745410654.4303,0.1772,-0.0694,9.8474,-2.0763,1.8321,0.2595
1745410654.5364,-0.9026,0.6656,8.1882,-1.4962,-2.7328,0.3282
1745410654.6424,-0.4286,0.6153,10.5584,-2.4427,-1.4809,0.6183
1745410654.7485,-0.8619,-0.8715,12.5097,0.4427,-0.1527,0.9466
1745410654.8545,-1.0965,-1.1349,12.4139,-0.5344,-3.5115,0.6336
1745410654.9605,-0.4932,-0.4669,12.5504,-5.8092,-0.7252,0.6870
1745410655.0666,-0.4693,0.2274,8.0038,-6.2519,0.3359,0.5420
1745410655.1726,-0.3352,-0.4501,7.7812,-1.9313,-1.4733,0.5267
1745410655.2787,-0.6991,-0.9457,9.1578,-4.3053,-1.6641,0.4351
1745410655.3877,-0.0431,-1.0582,13.0316,-2.7328,2.8244,0.8855
1745410655.4938,-0.6177,-0.0263,9.6582,0.3817,-2.5496,0.8092
1745410655.6001,-0.1604,0.0000,6.0406,-0.3511,1.2595,0.0916
1745410655.7090,-0.4693,-1.2498,13.5703,1.0458,-2.6565,1.2061
1745410655.8151,0.1269,-0.9912,10.6494,-1.2901,-2.9618,1.7710
1745410655.9232,0.8739,0.2610,10.7667,-1.0000,-0.4580,4.2137
1745410656.0292,0.4717,0.9361,8.6503,-2.9542,3.0763,4.0611
1745410656.1353,-0.0575,1.5490,6.2608,-2.1298,2.0534,3.1908
1745410656.2413,-1.2857,0.7039,10.2472,-1.6260,-0.2519,2.3435
1745410656.3473,-0.8428,0.8859,8.5090,-3.8397,2.8550,0.6947
1745410656.4534,-0.4142,0.8978,8.6311,-4.3969,2.9237,-0.1221
1745410656.5594,0.0000,1.4676,4.0510,-6.1145,-1.6718,-1.1221
1745410656.6655,-0.8140,0.5890,9.7085,-1.5267,-2.2519,0.1679
1745410656.7715,-0.5219,0.2251,10.6518,0.5115,-4.4962,0.1985
1745410656.8796,-0.7087,0.4094,8.4851,-1.5573,0.4809,-0.3282
1745410656.9856,-0.5315,0.7063,10.5345,-3.9695,3.7099,-0.0382
1745410657.0918,-0.4597,-0.3041,7.6878,-2.1908,-1.1145,-0.5038
1745410657.1979,-0.8571,0.7685,9.8019,-3.0458,-3.4427,-0.2214
1745410657.3039,-0.1915,0.5363,10.7524,-2.8015,-0.2595,-0.5344
1745410657.4101,-0.4381,-0.0790,7.0844,-4.7557,1.9084,-1.1756
1745410657.5191,-0.1077,-0.1221,9.1985,-4.7176,2.2901,-0.6794
1745410657.6251,-0.1724,0.2658,9.3230,-0.8702,0.2824,-0.1527
1745410657.7312,-0.4214,0.2274,8.5665,-0.2214,-1.1908,-0.3817
1745410657.8372,-0.8212,-0.4453,8.7532,-2.8550,-2.9924,-0.7634
1745410657.9433,-0.8140,-0.9026,11.9088,-0.8092,-0.9313,-0.7710
1745410658.0493,-0.7542,-0.7829,9.3589,-5.6412,0.7328,-1.5573
1745410658.1554,-1.0271,-1.5179,11.3916,0.0763,-4.0916,-1.0000
1745410658.2614,-0.6009,-1.2761,10.4986,-2.4275,0.2366,-1.4962
1745410658.3674,-0.0814,-0.4238,7.7141,-3.3969,1.9313,-1.6489
1745410658.4735,-0.1820,-1.2330,9.8881,-1.9084,1.5878,-1.0305
1745410658.5795,-0.6057,-0.4166,10.0580,-1.2672,-3.2366,-0.9008
1745410658.6889,-0.6081,-0.5794,10.0030,-2.5802,0.9924,-0.9618
1745410658.7950,-0.2610,-0.4741,9.0836,-2.9771,2.5802,-1.2977
1745410658.9011,-0.9361,-0.9218,12.9718,1.4809,-3.2748,-1.9313
1745410659.0072,-0.0694,-0.3591,8.1523,-4.1374,1.5802,-0.7710
1745410659.1132,-0.9170,-0.7590,11.2049,1.3664,-4.8473,-0.4656
1745410659.2222,-0.7207,-0.5435,10.9702,-1.0229,-0.9924,0.1145
1745410659.3283,-0.4597,-0.2203,9.2488,-2.3282,2.5649,-1.8550
1745410659.4343,-0.5291,-0.1006,8.1762,-4.3053,0.8092,-1.9542
1745410659.5403,-0.6800,-0.7997,11.3772,-1.1908,0.3206,0.1298
1745410659.6464,-0.3950,-0.1939,10.7524,-1.1069,-1.8015,0.2061
1745410659.7524,-0.6536,0.0527,9.7636,-0.3740,-3.4427,0.2443
1745410659.8584,-0.9122,-0.3974,12.7515,0.4580,-3.0229,0.4885
1745410659.9645,-0.4884,0.5076,9.4260,-3.1374,1.1374,-0.2672
1745410660.0705,-0.0168,-0.1724,10.7236,-2.3817,1.2214,-1.9008
1745410660.1766,-0.4693,0.2107,9.3709,-2.8397,-1.8168,0.2595
1745410660.2826,-0.3328,0.5842,9.8833,-5.6947,1.1679,-0.0458
1745410660.3888,-0.5028,0.0359,10.5225,-3.1298,-1.6336,0.2748
1745410660.4949,-0.6800,-0.2298,10.4004,-1.4580,-1.3817,0.2443
1745410660.6010,-0.3352,1.0247,9.4930,-3.5725,1.8015,1.9084
1745410660.7073,-0.3807,1.0942,10.1059,-0.6718,-0.8244,0.0458
1745410660.8134,-0.2610,1.7717,7.0701,-3.8550,2.5649,-0.0916
1745410660.9194,0.1006,1.6065,10.6398,-2.0153,1.1450,-1.8550
1745410661.0254,-1.3671,1.4269,12.1075,1.0992,-5.0611,0.4351
1745410661.1315,-0.9170,2.1691,11.8992,-0.7710,-5.3740,0.3893
1745410661.2375,-0.3950,2.7078,8.5497,-2.5496,2.9160,-0.4427
1745410661.3436,-0.2658,2.9018,10.0916,-2.6565,2.6718,-1.9008
1745410661.4496,-0.2298,2.7964,8.1379,-1.8931,-2.7176,0.3588
1745410661.5556,-0.9361,2.1739,8.9447,-1.7023,-0.5038,1.9008
1745410661.6617,-0.1437,2.1476,10.4411,-0.7710,-0.8092,0.1985
1745410661.7678,-0.3017,1.8866,10.9654,-1.0916,-1.7405,0.3969
1745410661.8738,-0.4238,1.8675,9.5744,-1.0229,-2.0992,0.3130
1745410661.9799,-0.4956,1.3384,9.2943,-2.8931,-0.0076,1.9313
1745410662.0859,-0.5578,0.9337,9.8210,-2.9695,0.2366,0.2443
1745410662.1920,-0.4190,0.6225,9.2751,-2.1756,-0.9847,0.1908
1745410662.2980,-0.5626,0.7374,10.0580,-1.9237,-1.0153,0.2595
1745410662.4041,-0.3543,1.3527,9.2440,-1.7939,-0.8855,0.3893
1745410662.5103,-0.6225,1.0175,9.6295,-1.4427,-2.8397,0.3511
1745410662.6164,-0.6800,0.8116,10.1418,-1.5878,-1.8702,0.4580
1745410662.7228,-0.2203,1.2019,9.0668,-2.6260,0.4656,0.0840
1745410662.8316,-0.4525,1.0942,9.5888,-1.3053,-2.1679,0.2595
1745410662.9378,-0.8691,1.2091,10.5680,-2.0916,-1.6947,0.5725
1745410663.0457,-0.4621,1.3336,9.0453,-2.3817,0.3664,0.1603
1745410663.1517,-0.5986,0.2562,9.9790,-2.1603,-1.2595,0.2137
1745410663.2577,-0.5746,-0.3472,9.7420,-3.6260,-0.3969,-1.9389
1745410663.3638,-0.6632,-0.9098,9.9527,-2.8702,-0.0763,0.0382
1745410663.4698,-0.2394,-0.1269,9.4619,-2.1298,-0.0305,0.3359
1745410663.5759,-0.5435,-0.3472,9.7540,-1.2366,-0.7710,0.2595
1745410663.6819,-0.5962,0.0359,9.8306,-2.0687,-0.6336,0.3359
1745410663.7879,-0.6249,-0.2131,10.0078,-1.8702,-0.6947,0.3817
1745410663.8940,-0.5411,-0.2179,9.6845,-1.9466,-0.8855,0.0916
1745410664.0000,-0.4884,-0.2682,9.7276,-2.1756,-0.7939,0.4885
1745410664.1061,-0.5100,-0.2298,9.6941,-2.0458,-0.5115,0.2214
1745410664.2122,-0.7518,-0.2538,9.7707,-2.2061,-0.3435,0.4122
1745410664.3184,-0.5195,-0.2993,9.8019,-2.0458,-1.2901,0.2443
1745410664.4245,-0.5483,-0.1939,9.6989,-2.0458,-0.4427,0.2672
1745410664.5306,-0.5243,-0.1915,9.4547,-2.1832,-0.9084,0.0763
1745410664.6368,-0.5770,-0.2227,9.8952,-2.1374,-0.9466,0.2595
1745410664.7454,-0.5866,-0.1939,9.6941,-1.7557,-0.7481,0.3969
1745410664.8543,-0.6249,-0.1030,9.6726,-0.0382,-0.9771,0.3893
1745410664.9603,-0.3112,-0.2035,9.6079,-2.3664,-0.7328,0.3130
1745410665.0663,-0.5866,-0.1580,9.5122,-2.1908,-0.4656,0.3206
1745410665.1723,-0.5411,-0.2682,9.7037,-1.9695,-0.9389,0.0534
1745410665.2783,-0.6584,-0.2490,9.7612,-1.6718,-0.6183,0.4504
1745410665.3843,-0.4788,-0.2825,9.4667,-2.3053,-1.1527,0.3435
1745410665.4904,-0.6009,-0.2059,9.8809,-2.0382,-0.4427,0.2061
1745410665.5964,-0.5387,-0.2897,9.4092,-1.9695,-0.7328,0.0687
1745410665.7033,-0.5698,-0.1676,9.6415,-1.9008,-1.0382,0.0687
1745410665.8093,-0.4501,-0.2083,9.6295,-2.2824,-0.7786,0.3359
1745410665.9153,-0.6967,-0.1652,9.9503,-1.6794,-1.0916,0.0382
1745410666.0213,-0.5507,-0.2993,9.6391,-2.1298,-0.5496,0.5191
1745410666.1273,-0.5938,-0.1149,9.5672,-0.0305,-0.9847,0.4885
1745410666.2334,-0.5291,-0.2011,9.5624,-2.2977,-0.7863,0.2061
1745410666.3403,-0.5866,-0.1963,9.8162,-1.7405,-1.2366,0.4656
1745410666.4464,-0.4908,-0.1987,9.5696,-2.4046,-0.1679,0.2824
1745410666.5526,-0.6488,-0.2897,9.5600,-2.2672,-1.0763,0.1832
1745410666.6587,-0.5195,-0.2777,9.7971,-2.0840,-0.5267,0.3817
1745410666.7650,-0.5267,-0.1676,9.8402,-1.7252,-0.9618,0.3359
1745410666.8711,-0.5746,-0.2107,9.5912,-0.0076,-0.7939,0.2901
1745410666.9781,-0.5459,-0.1772,9.9072,-2.0687,-1.1069,0.1985
1745410667.0842,-0.5770,-0.2610,10.0054,-1.8168,-0.9160,0.4351
1745410667.1903,-0.5746,-0.2801,9.8282,-1.8702,-0.8931,0.3053
1745410667.2964,-0.4836,-0.2274,9.6271,-2.0916,-0.7634,0.3053
1745410667.4025,-0.6369,-0.2059,10.1969,-1.8855,-1.2519,0.4580
1745410667.5085,-0.5411,-0.2801,10.0413,-1.7328,-0.7863,0.3206
1745410667.6146,-0.5962,-0.2753,9.7947,-2.0992,-0.6336,0.1908
1745410667.7206,-0.5291,-0.2251,9.6391,-2.2672,-0.3893,0.4962
1745410667.8267,-0.5243,-0.2227,9.8545,-2.1679,-0.8473,0.2977
1745410667.9327,-0.5578,-0.2825,9.7803,-1.9237,-0.5038,0.1832
1745410668.0387,-0.5938,-0.2490,9.8162,-1.8092,-0.9695,0.6183
1745410668.1448,-0.5339,-0.2131,9.6007,-1.8855,-0.7023,0.3435
1745410668.2508,-0.5483,-0.1389,9.8282,-2.2290,-0.9008,0.2977
1745410668.3569,-0.5986,-0.1939,9.5672,-2.1069,-0.4198,0.0611
1745410668.4629,-0.7159,-0.2370,9.7037,-1.8168,-1.3359,0.2443
1745410668.5691,-0.4860,-0.2346,9.6774,-0.0305,-0.6794,0.3359
1745410668.6752,-0.5483,-0.1221,9.6702,-2.2061,-0.6107,0.2672
1745410668.7812,-0.4860,-0.2873,10.0317,-2.2443,-0.2901,0.2977
1745410668.8873,-0.4645,-0.1891,9.6367,-1.5344,-1.1527,0.3053
1745410668.9960,-0.6800,-0.2322,10.3382,-2.1756,-0.6794,0.3053
1745410669.1021,-0.3926,-0.4286,9.8857,-1.6641,-0.4427,0.2290
1745410669.2081,-0.6800,-0.1915,9.7444,-2.0458,-1.0229,0.2290
1745410669.3142,-0.4477,-0.1724,9.6941,-2.0382,-0.4504,0.0916
1745410669.4203,-0.6297,-0.2849,9.8426,-2.3130,-0.8244,0.2901
1745410669.5263,-0.5148,-0.3424,10.0149,-1.5191,-1.0916,0.3969
1745410669.6323,-0.6536,-0.1748,9.3877,-2.4198,-0.3740,0.1679
1745410669.7384,-0.4142,-0.1796,9.5074,-1.6565,-0.9008,0.6260
1745410669.8444,-0.6991,-0.1844,10.1993,-2.0611,-0.9160,0.5344
1745410669.9504,-0.4908,-0.2945,10.1394,-1.8168,-0.9924,0.3817
1745410670.0565,-0.6584,-0.2346,9.6750,-1.8779,-0.6489,0.1603
1745410670.1625,-0.5914,-0.2969,9.7875,-1.7328,-1.3664,0.4580
1745410670.2686,-0.5195,-0.1460,9.9264,-2.0534,-0.9924,0.5496
