Timestamp,Ax(m/s^2),Ay(m/s^2),Az(m/s^2),Gx(deg/s),Gy(deg/s),Gz(deg/s)
1745409331.3284,0.1844,0.1939,9.8497,-2.0382,-0.5802,0.5038
1745409331.4356,0.1508,0.1604,9.6845,-2.2214,-0.6565,0.1221
1745409331.5426,0.2394,0.2346,9.8450,-1.8550,-0.8015,0.4656
1745409331.6517,0.1532,0.2442,9.8545,-2.1145,-0.5878,0.4885
1745409331.7580,0.0814,0.1915,9.8833,-2.0153,-0.6565,0.2824
1745409331.8650,0.3017,0.1939,9.8497,-2.0382,-0.6489,0.2290
1745409331.9711,0.1317,0.2059,9.8737,-1.8702,-0.6565,0.4275
1745409332.0772,0.2298,0.2442,9.7324,-1.9160,-0.7252,0.4580
1745409332.1835,0.1604,0.2298,9.7947,-2.1908,-0.6489,0.5954
1745409332.2895,0.1532,0.1724,9.8426,-1.9771,-0.5573,0.5649
1745409332.3985,0.1796,0.2418,9.9575,-1.8550,-0.5802,0.1374
1745409332.5045,0.1317,0.1700,9.8976,-2.1527,-0.5267,0.2137
1745409332.6105,0.3017,0.2035,9.8162,-2.0229,-0.7023,0.3893
1745409332.7166,0.1269,0.2514,9.8306,-1.9008,-0.8015,0.2290
1745409332.8226,0.1197,0.2011,9.8737,-3.8550,-0.6183,0.2137
1745409332.9286,0.2777,0.2227,9.8402,-0.0763,-0.5267,0.2061
1745409333.0346,0.2155,0.1652,9.8904,-1.8550,-0.6412,0.3817
1745409333.1407,0.0048,0.2442,9.8210,-2.0840,-0.7939,0.2519
1745409333.2468,0.1508,0.2442,9.9024,-0.0153,-0.6107,0.1298
1745409333.3528,0.1844,0.2346,9.8952,-2.0687,-0.5725,0.2672
1745409333.4588,0.2801,0.2035,9.8330,-2.0916,-0.5496,0.2901
1745409333.5649,0.1484,0.2274,9.7899,-2.0534,-0.4046,0.1145
1745409333.6709,0.1724,0.2298,9.8138,-2.2061,-0.6336,0.2824
1745409333.7769,0.1269,0.2346,9.8569,-2.0076,-0.8244,0.4733
1745409333.8829,0.1365,0.2753,9.8210,-2.1069,-0.7557,0.2748
1745409333.9890,0.2203,0.2203,9.8306,-2.1603,-0.6107,0.0305
1745409334.0950,0.1652,0.2107,9.9455,-1.8855,-0.6870,0.3893
1745409334.2011,0.0048,0.2969,9.8474,-0.0305,-0.7252,0.3206
1745409334.3081,0.1772,0.2179,9.8497,-2.0840,-0.8168,0.1221
1745409334.4145,0.1891,0.2610,9.9192,-2.4046,-0.7863,0.2748
1745409334.5237,0.0910,0.2562,9.8019,-2.0840,-0.6870,0.2290
1745409334.6317,0.1053,0.1867,9.8426,-2.1985,-0.6794,0.2214
1745409334.7378,0.0958,0.2251,9.8378,-2.0534,-0.8626,0.4962
1745409334.8438,0.0215,0.2227,9.8474,-2.1221,-0.5115,0.2977
1745409334.9567,0.0934,0.2179,9.8569,-1.9695,-0.4351,0.5420
1745409335.0627,0.1748,0.1939,9.9168,-2.0382,-0.6183,0.2519
1745409335.1687,0.0527,0.2682,9.8689,-1.9618,-0.6031,0.0458
1745409335.2747,0.1556,0.2131,9.8857,-2.1679,-0.6183,0.3893
1745409335.3808,0.0287,0.2346,9.9072,-2.1145,-0.5954,0.2748
1745409335.4868,0.0982,0.2514,9.9096,-2.1221,-0.6565,0.2137
1745409335.5929,0.1149,0.1939,9.9910,-1.9924,-0.4427,0.3969
1745409335.6989,0.1820,0.1963,9.7540,-2.2290,-0.6260,0.2519
1745409335.8049,0.1317,0.2227,9.8761,-2.2061,-0.6794,0.4198
1745409335.9109,0.1796,0.1915,9.8928,-2.0840,-0.6183,0.1527
1745409336.0170,0.1915,0.1987,9.9024,-2.1069,-0.5878,0.3817
1745409336.1229,0.1844,0.2490,9.8881,-1.8397,-0.5954,0.3435
1745409336.2290,0.2753,0.2562,9.8904,-2.0305,-0.5573,0.2672
1745409336.3350,0.1413,0.2370,9.6798,-2.1221,-0.5725,0.1908
1745409336.4411,0.1173,0.2370,9.8737,-2.0153,-0.6870,0.3969
1745409336.5471,0.1939,0.2466,9.6989,-0.0611,-0.7023,0.2824
1745409336.6531,0.1580,0.2179,9.7803,-2.0229,-0.8931,0.3282
1745409336.7592,0.2562,0.2179,9.8066,-2.1450,-0.7786,0.4733
1745409336.8662,0.1293,0.2490,9.8521,-2.0840,-0.7328,0.2137
1745409336.9724,0.0168,0.1867,9.8761,-2.0458,-0.4275,0.1527
1745409337.0785,0.1484,0.2322,9.8809,-2.0534,-0.5267,0.5267
1745409337.1846,0.1197,0.1820,9.8569,-2.1756,-0.5191,0.4504
1745409337.2907,0.1796,0.2227,9.7779,-1.9313,-0.7328,0.3893
1745409337.3975,0.1341,0.2227,9.8234,-1.8626,-0.5267,0.3130
1745409337.5037,0.2969,0.2466,9.8426,-2.0305,-0.7099,0.2595
1745409337.6097,0.1293,0.2155,9.7755,-2.0687,-0.6183,0.3893
1745409337.7158,0.1652,0.2274,9.7659,-0.0916,-0.7328,0.3206
1745409337.8219,0.1652,0.1820,9.8641,-2.0611,-0.5191,0.3511
1745409337.9280,0.2107,0.1963,9.8617,-2.1298,-0.7023,0.2214
1745409338.0341,0.1508,0.2586,9.9407,-1.9389,-0.7557,0.1298
1745409338.1401,0.1053,0.1628,9.9024,-1.9924,-0.5267,0.3053
1745409338.2462,0.1293,0.2251,9.7851,-3.8779,-0.5725,0.3893
1745409338.3524,0.1532,0.1652,9.8593,-2.0840,-0.6183,0.3511
1745409338.4584,0.0096,0.2203,9.8378,-1.8092,-0.6031,0.2519
1745409338.5645,0.1030,0.1987,9.8306,-2.1069,-0.6183,0.1985
1745409338.6706,0.1389,0.2705,9.8881,-1.8626,-0.6718,0.1450
1745409338.7766,0.1197,0.2442,9.7564,-1.9084,-0.6489,0.4198
1745409338.8827,0.1820,0.2442,9.8186,-1.9771,-0.6412,0.1756
1745409338.9887,0.1437,0.2131,9.9311,-2.1298,-0.6718,0.1298
1745409339.0948,0.2634,0.2059,9.7252,-0.0229,-0.5115,0.3740
1745409339.2008,0.1293,0.1891,9.8258,-2.0076,-0.3893,0.3740
1745409339.3069,0.2945,0.1939,9.8234,-2.0153,-0.7176,0.2519
1745409339.4131,0.1077,0.2203,9.8665,-2.1221,-0.6718,0.2748
1745409339.5192,0.2921,0.1820,9.8066,-2.1069,-0.7481,0.3206
1745409339.6253,0.1173,0.1891,9.7923,-1.9313,-0.6489,0.4885
1745409339.7314,0.2921,0.2251,9.8928,-0.0687,-0.5878,0.3740
1745409339.8374,0.1293,0.2610,9.9359,-2.0229,-0.4275,0.2824
1745409339.9504,0.1676,0.1939,9.8402,-1.9695,-0.7252,0.2672
1745409340.0565,0.1891,0.2418,9.8689,-2.0076,-0.7557,0.3435
1745409340.1625,0.1987,0.2394,9.8186,-2.0611,-0.5573,0.1603
1745409340.2686,0.1676,0.2610,9.7540,-1.8092,-0.7786,0.2595
1745409340.3746,0.1437,0.2466,9.8474,-2.0763,-0.5496,0.2595
1745409340.4807,0.2035,0.1867,9.8378,-2.1069,-0.6641,0.2366
1745409340.5868,0.2274,0.2203,9.8665,-1.8168,-0.5954,0.4427
1745409340.6928,0.0311,0.2394,9.8282,-2.0611,-0.9695,0.3893
1745409340.7989,0.1006,0.2418,9.8809,-2.0534,-0.7023,0.1069
1745409340.9049,0.1628,0.2203,9.8881,-2.1985,-0.3893,0.2519
1745409341.0110,0.2945,0.1963,9.9407,-2.1985,-0.4580,0.3130
1745409341.1171,0.1532,0.1963,9.8833,-2.0153,-0.4122,0.2901
1745409341.2231,0.1820,0.2586,9.8713,-2.0305,-0.7786,0.1450
1745409341.3292,0.1149,0.1700,9.6726,-2.1603,-0.9160,0.4198
1745409341.4352,0.2897,0.2753,9.8162,-2.0763,-0.6870,0.3359
1745409341.5413,0.1053,0.2035,9.8809,-2.0687,-0.4809,0.2214
1745409341.6477,0.0287,0.2442,9.9216,-1.9695,-0.5267,0.3282
1745409341.7538,0.0862,0.2179,9.8426,-2.1298,-0.8168,0.3053
1745409341.8598,0.1437,0.2011,9.8282,-2.0076,-0.6718,0.2290
1745409341.9661,0.1532,0.1724,9.8809,-1.9160,-0.7863,0.2748
1745409342.0723,0.2418,0.2155,9.7851,-1.9466,-0.6794,0.0687
1745409342.1811,0.1101,0.1844,9.7229,-2.1756,-0.4122,0.1145
1745409342.2891,0.0910,0.2658,9.8617,-2.1603,-1.0458,0.2977
1745409342.3952,0.1820,0.2227,9.8450,-1.9618,-0.8168,0.3740
1745409342.5018,0.1077,0.2011,9.8952,-1.8550,-0.7252,0.4275
1745409342.6078,0.0838,0.2346,9.6893,-2.0687,-0.6183,0.2595
1745409342.7138,0.1484,0.1915,9.7803,-2.0763,-0.6107,0.4656
1745409342.8199,0.1460,0.1820,9.8282,-2.1221,-0.6031,0.3740
1745409342.9259,0.1341,0.2753,9.8306,-2.2519,-0.5649,0.1985
1745409343.0320,0.1652,0.1844,9.7037,-1.8626,-0.7176,0.3053
1745409343.1380,0.1437,0.2538,9.8330,-2.0458,-0.6565,0.3282
1745409343.2441,0.2921,0.2682,9.8402,-2.0534,-0.7557,-1.8702
1745409343.3501,0.1389,0.2274,9.8928,-2.0687,-0.5725,0.3740
1745409343.4562,0.1365,0.1939,9.7803,-2.1221,-0.6260,0.4198
1745409343.5622,0.0144,0.2538,9.9431,-2.0458,-0.8702,0.3817
1745409343.6683,0.1532,0.2155,9.9599,-2.0305,-0.7939,0.4046
1745409343.7743,0.0910,0.2274,9.7683,-1.9695,-0.6947,0.1756
1745409343.8804,0.0646,0.1987,9.8809,-2.1908,-0.3511,0.3588
1745409343.9864,0.1413,0.2203,9.9192,-2.0840,-0.4656,0.4962
1745409344.0925,0.1867,0.1796,9.8976,-3.9008,-0.5420,0.3282
1745409344.1985,0.1844,0.2442,9.8857,-1.9847,-0.5573,0.0992
1745409344.3046,0.2993,0.2274,9.8234,-1.9466,-0.6412,0.3359
1745409344.4106,0.1293,0.2322,9.8904,-2.0992,-0.5191,0.2366
1745409344.5167,0.2753,0.2705,9.9240,-1.8550,-0.7786,0.4122
1745409344.6227,0.1604,0.2753,9.7923,-2.0687,-0.6260,0.2366
1745409344.7289,0.0311,0.2155,9.7468,-0.0305,-0.6947,0.2519
1745409344.8349,0.1939,0.1987,9.8545,-3.9084,-0.2901,0.3206
1745409344.9410,0.2825,0.2610,9.7899,-1.9160,-0.4198,0.1832
1745409345.0471,0.2179,0.1915,9.9144,-1.7939,-0.5115,0.3053
1745409345.1531,0.2011,0.2274,9.7133,-2.0763,-0.7939,0.3435
1745409345.2591,0.1293,0.1820,9.8521,-2.0992,-0.7099,0.3817
1745409345.3651,0.2107,0.2370,9.8545,-2.1145,-0.5496,0.4427
1745409345.4712,0.2155,0.2466,9.8282,-2.1527,-0.5344,0.0305
1745409345.5772,0.1101,0.2969,9.6989,-2.1450,-0.7557,0.0840
1745409345.6833,0.2873,0.2849,9.7492,-2.1756,-0.7328,0.5649
1745409345.7893,0.0694,0.2155,9.6702,-2.1069,-0.5802,0.1221
1745409345.8953,0.1365,0.1963,9.7803,-2.1069,-0.7176,0.4351
1745409346.0052,0.2945,0.2203,9.9383,-2.0305,-0.5802,0.2748
1745409346.1116,0.1700,0.2107,9.8641,-1.9695,-0.7023,0.2901
1745409346.2176,0.1772,0.2849,9.8569,-2.1145,-0.7252,0.1832
1745409346.3237,0.1413,0.2251,9.8976,-1.8473,-0.5191,0.1756
1745409346.4298,0.0694,0.2083,9.8210,-1.9695,-0.7176,0.3817
1745409346.5359,0.2705,0.2682,9.8450,-2.1069,-0.5267,0.3969
1745409346.6439,0.1149,0.2634,9.8450,-2.0153,-0.9313,0.1985
1745409346.7530,0.0287,0.2011,9.8857,-2.0458,-0.6107,1.8702
1745409346.8594,0.0000,0.2418,9.8928,-1.9618,-0.5802,0.2672
1745409346.9654,0.1508,0.2586,9.8641,-2.1145,-0.7634,0.1985
1745409347.0714,0.2059,0.2322,9.8066,-1.9695,-0.4885,0.3053
1745409347.1774,0.1604,0.2011,9.8569,-1.9618,-0.5573,0.0534
1745409347.2834,0.1173,0.2227,9.8785,-2.0382,-0.4809,0.3893
1745409347.3894,0.1820,0.2562,9.7444,-2.2519,-0.8626,0.3435
1745409347.4953,0.1772,0.2514,9.7612,-2.0763,-0.5115,0.1221
1745409347.6013,0.2203,0.2418,9.8186,-2.0687,-0.6412,0.0840
1745409347.7073,0.0646,0.1915,9.9144,-2.1527,-0.6107,0.4733
1745409347.8133,0.1652,0.2442,9.8833,-2.0153,-0.4962,0.2977
1745409347.9192,0.1413,0.2322,9.6917,-2.1221,-0.8702,0.4580
1745409348.0252,0.2849,0.2610,9.8809,-0.0229,-0.5038,0.6031
1745409348.1312,0.2107,0.2203,9.6893,-2.0076,-0.6794,0.0382
1745409348.2372,0.1197,0.2227,9.8330,-2.0916,-0.4275,0.4198
1745409348.3433,0.2777,0.2322,9.8665,-2.0763,-0.6794,0.1069
1745409348.4492,0.0982,0.2035,9.9048,-2.2061,-0.6565,0.2443
1745409348.5553,0.1724,0.2298,10.0221,-2.1298,-0.5420,0.2366
1745409348.6613,0.2059,0.2370,9.8019,-2.2137,-0.7939,0.3053
1745409348.7673,0.2298,0.2035,9.7923,-2.0611,-0.6412,0.2366
1745409348.8733,0.1915,0.2035,9.7923,-2.0534,-0.6031,0.1832
1745409348.9792,0.1628,0.2442,9.8665,-2.2290,-0.5344,0.2824
1745409349.0852,0.1053,0.2059,9.7540,-2.0534,-0.7328,0.0687
1745409349.1912,0.0144,0.1796,9.9192,-1.8550,-0.6489,0.5725
1745409349.2972,0.1700,0.2346,9.8258,-2.0534,-0.6336,0.1450
1745409349.4032,0.1173,0.1700,9.8785,-2.1145,-0.4046,0.1679
1745409349.5092,0.0096,0.1844,9.9623,-1.7939,-0.7176,0.3969
1745409349.6152,0.1867,0.2418,9.9048,-2.1908,-0.7023,0.2748
1745409349.7212,0.2131,0.2107,9.8354,-2.1145,-0.7023,0.3588
1745409349.8273,0.2921,0.2083,9.8545,-2.0992,-0.5420,0.1527
1745409349.9333,0.2011,0.2011,9.7971,-2.0382,-0.6641,0.3588
1745409350.0393,0.0215,0.3543,9.8354,-2.0687,-0.6718,0.1908
1745409350.1455,0.1197,0.1628,9.8857,-2.0992,-0.6183,0.1221
1745409350.2548,0.1891,0.1867,9.6654,-2.0534,-0.5954,0.3817
1745409350.3609,0.1006,0.2155,9.7899,-2.1527,-0.6260,0.2977
1745409350.4673,0.1245,0.2801,9.8641,-2.0687,-0.6336,0.2443
1745409350.5734,0.1508,0.1652,9.8306,-2.0382,-0.7023,0.0916
1745409350.6828,0.1413,0.2490,9.8186,-0.0076,-0.4275,0.2595
1745409350.7892,0.0359,0.1772,9.8545,-1.8092,-0.7786,0.2366
1745409350.8963,0.0168,0.1867,9.6534,-2.0534,-0.4580,0.2443
1745409351.0024,0.0790,0.2059,9.8019,-2.1069,-0.5954,0.1985
1745409351.1085,0.1676,0.1867,9.8402,-2.0153,-0.6870,0.2137
1745409351.2145,0.1053,0.1796,9.8761,-2.1069,-0.7328,0.1450
1745409351.3206,0.0694,0.2274,9.8881,-2.0611,-0.6031,0.0916
1745409351.4266,0.1676,0.2083,9.8402,-2.0000,-0.6489,0.4885
1745409351.5326,0.1508,0.2011,9.8497,-2.0229,-0.5267,0.3511
1745409351.6386,0.1341,0.2322,9.8521,-2.2137,-0.7481,0.0840
1745409351.7447,0.1867,0.2011,9.8521,-2.0534,-0.5115,0.2137
1745409351.8507,0.2897,0.2227,9.8976,-1.7939,-0.3511,0.3206
1745409351.9567,0.2586,0.2825,9.8569,-2.0611,-0.6260,0.2061
1745409352.0627,0.2921,0.2298,9.7779,-2.0229,-0.6718,0.0076
1745409352.1687,0.0168,0.2993,9.8569,-2.1221,-0.6641,0.2290
1745409352.2747,0.1724,0.1867,9.8761,-2.0611,-0.7328,0.2214
1745409352.3808,0.0215,0.1676,9.9264,-2.0534,-0.6565,0.0611
1745409352.4867,0.1269,0.1963,9.7731,-2.0458,-0.6718,0.3893
1745409352.5927,0.2227,0.2394,9.8833,-2.1069,-0.4962,0.4198
1745409352.6988,0.3041,0.1915,9.8785,-2.1756,-0.5725,1.9084
1745409352.8048,0.2083,0.1580,9.6606,-0.0534,-0.6260,0.1450
1745409352.9109,0.2107,0.2849,9.9240,-2.0840,-0.4962,0.2137
1745409353.0169,0.0934,0.1915,9.9407,-1.9389,-0.6565,0.1298
1745409353.1229,0.1245,0.2610,9.7779,-2.1527,-0.9084,0.3435
1745409353.2292,0.1676,0.1796,9.8761,-3.8550,-0.5420,0.1450
1745409353.3353,0.2203,0.2203,9.8904,-0.1069,-0.6336,0.1679
1745409353.4424,0.1437,0.2514,9.7157,-2.0840,-0.5267,0.1527
1745409353.5485,0.2346,0.2586,9.9168,-2.1069,-0.6565,0.3588
1745409353.6546,0.0239,0.1628,9.8713,-2.0611,-0.7099,0.3588
1745409353.7624,0.1915,0.2155,9.8833,-1.9618,-0.7634,0.2519
1745409353.8685,0.0000,0.2346,9.8761,-2.0305,-0.4962,0.2901
1745409353.9746,0.1508,0.2442,9.7516,-2.0992,-0.5954,0.4733
1745409354.0807,0.2083,0.2945,9.8090,-2.0687,-0.6031,0.2672
1745409354.1867,0.1508,0.2083,9.8545,-0.0458,-0.6870,0.3206
1745409354.2928,0.0527,0.2251,9.8474,-2.2901,-0.6336,0.2366
1745409354.3988,0.2179,0.2227,9.9192,-1.9466,-0.7481,0.3130
1745409354.5049,0.1915,0.2011,9.8450,-2.0534,-0.6336,0.1908
1745409354.6109,0.2921,0.2418,9.8641,-2.0305,-0.4580,0.4504
1745409354.7169,0.1556,0.1867,9.8952,-2.0458,-0.6718,0.2443
1745409354.8230,0.2634,0.2514,9.9431,-2.1221,-0.7786,0.2672
1745409354.9290,0.3041,0.1772,9.9479,-1.9237,-0.7099,0.1298
1745409355.0351,0.1460,0.2035,9.8426,-2.2366,-0.7099,0.3435
1745409355.1412,0.2442,0.1915,9.8593,-3.8321,-0.5191,0.2290
1745409355.2472,0.0766,0.1915,9.7683,-2.1298,-0.6641,0.1527
1745409355.3532,0.2418,0.2825,9.8426,-2.1145,-0.5725,0.2366
1745409355.4593,0.1245,0.2658,9.9335,-2.1908,-0.6107,0.3664
1745409355.5654,0.2011,0.2466,9.8426,-2.1069,-0.6412,0.3053
1745409355.6715,0.0694,0.2083,9.9431,-2.0458,-0.6260,0.2366
1745409355.7776,0.0527,0.2945,9.7995,-2.0611,-0.6107,0.0916
1745409355.8837,0.1628,0.2418,9.6917,-2.2901,-0.6183,0.1756
1745409355.9899,0.1101,0.2179,9.8713,-2.1527,-0.7939,0.0458
1745409356.0978,0.2059,0.3855,9.8952,-1.9924,-0.5496,0.3435
1745409356.2067,0.2538,0.2346,9.9623,-0.0534,-0.7023,0.3282
1745409356.3156,0.1341,0.2514,9.7875,-2.0076,-0.6107,0.2901
1745409356.4237,0.2155,0.1580,9.8402,-1.9008,-0.2977,0.1145
1745409356.5298,0.1580,0.2251,9.8761,-2.1374,-0.6107,0.1832
1745409356.6371,0.1437,0.2346,9.8234,-1.8626,-0.5115,0.3282
1745409356.7432,0.0359,0.2155,9.8665,-2.1298,-0.8168,0.0687
1745409356.8492,0.2011,0.2370,9.8450,-2.1832,-0.6565,0.3969
1745409356.9552,0.1221,0.2107,9.7659,-1.9924,-0.4504,0.4198
1745409357.0613,0.1197,0.1963,9.9216,-1.7481,-0.6641,0.4122
1745409357.1673,0.1221,0.2131,9.7827,-1.9847,-0.5649,0.3511
1745409357.2733,0.0455,0.1867,9.8114,-2.0458,-0.8244,0.2595
1745409357.3794,0.1389,0.2514,9.8090,-2.1221,-0.7252,0.2443
1745409357.4855,0.1939,0.2035,9.8713,-2.0382,-0.4885,0.3206
1745409357.5915,0.1772,0.2418,9.8090,-2.0916,-0.8626,0.2290
1745409357.6975,0.0982,0.2035,9.7133,-2.0000,-0.4733,-1.8092
1745409357.8036,0.1987,0.2203,9.8378,-2.0687,-0.6260,-1.9160
1745409357.9096,0.1341,0.2610,9.8569,-2.0916,-0.6641,0.1908
1745409358.0156,0.1173,0.2490,9.8258,-2.0458,-0.7252,0.1679
1745409358.1216,0.2131,0.1532,9.8114,-1.9695,-0.6489,0.2366
1745409358.2276,0.1173,0.2179,9.7037,-2.0763,-0.4580,0.0458
1745409358.3337,0.0455,0.2011,9.8210,-1.8855,-0.6183,0.2061
1745409358.4397,0.1413,0.2251,9.7923,-2.0305,-0.6565,0.2366
1745409358.5469,0.1365,0.0622,9.8354,-2.1145,-0.6107,0.0458
1745409358.6529,0.0910,0.2394,9.9168,-2.0611,-0.6718,0.3130
1745409358.7590,0.3017,0.2418,9.8114,-2.0458,-0.6183,0.2672
1745409358.8651,0.0335,0.2107,9.8976,-2.0611,-0.6183,0.3435
1745409358.9712,0.1987,0.2083,9.8545,-1.9313,-0.4885,0.0000
1745409359.0773,0.2131,0.2370,9.9216,-3.8931,-0.3893,0.2137
1745409359.1833,0.0766,0.2442,9.8857,-2.0992,-0.5420,0.1527
1745409359.2894,0.2035,0.2370,9.9407,-2.1298,-0.5878,0.3282
1745409359.3954,0.1748,0.2059,9.8881,-1.9771,-0.4733,0.2977
1745409359.5015,0.2586,0.2490,9.8282,-2.1069,-0.7557,0.1756
1745409359.6075,0.0958,0.2322,9.9264,-2.1756,-0.6947,0.1908
1745409359.7135,0.0862,0.2322,9.8450,-3.9084,-0.5573,0.3206
1745409359.8196,0.2897,0.2227,9.8186,-0.0534,-0.7252,1.9466
1745409359.9256,0.1006,0.2370,9.9311,-2.1069,-0.6107,0.5344
1745409360.0317,0.1245,0.1844,9.8857,-2.1069,-0.3893,0.1985
1745409360.1377,0.1197,0.1844,9.8521,-2.1145,-0.5496,0.1908
1745409360.2438,0.1580,0.2011,9.8043,-1.9313,-0.6870,0.5191
1745409360.3498,0.1628,0.1891,9.6774,-2.0916,-0.5649,0.3435
1745409360.4558,0.2442,0.2705,9.9192,-1.8931,-0.5649,0.3969
1745409360.5619,0.0407,0.2370,9.8426,-2.2290,-0.6336,0.4656
1745409360.6679,0.2442,0.2227,9.8545,-2.0153,-0.6336,0.3130
1745409360.7739,0.0096,0.2203,9.9024,-2.1069,-0.5115,0.2443
1745409360.8800,0.2179,0.1580,9.9096,-1.9847,-0.5878,0.1603
1745409360.9861,0.0814,0.2562,9.9000,-2.0687,-0.7939,-1.7786
1745409361.0921,0.2634,0.2274,9.8474,-2.1145,-0.6565,0.2672
1745409361.1981,0.1341,0.2274,9.7899,-2.1221,-0.6718,0.2290
1745409361.3042,0.1915,0.2059,9.8210,-2.1221,-0.7863,0.3053
1745409361.4103,0.1077,0.2729,9.9455,-2.0382,-0.4351,0.0840
1745409361.5194,0.1413,0.2298,9.8737,-2.0153,-0.7328,0.4046
1745409361.6255,0.2035,0.2418,9.7923,-2.0534,-0.7252,0.3359
1745409361.7315,0.1580,0.2514,9.6989,-2.0153,-0.5267,0.3053
1745409361.8376,0.1700,0.1987,9.9024,-2.0840,-0.5649,0.1603
1745409361.9437,0.1125,0.2179,9.8785,-2.0076,-0.5420,0.2901
1745409362.0498,0.1628,0.2394,9.7875,-2.1145,-0.5344,0.4198
1745409362.1559,0.1030,0.2945,9.7779,-1.9618,-0.8931,0.1679
1745409362.2640,0.1987,0.2322,9.7851,-3.8397,-0.5191,0.1450
1745409362.3730,0.1221,0.2131,9.8402,-1.8550,-0.4046,0.1450
1745409362.4791,0.1125,0.0192,9.8234,-0.0153,-0.7557,0.2824
