Timestamp,Ax(m/s^2),Ay(m/s^2),Az(m/s^2),Gx(deg/s),Gy(deg/s),Gz(deg/s)
1745409842.4391,-0.4238,0.8691,9.9048,-1.8015,-1.0687,0.7863
1745409842.5452,-0.4860,0.4501,10.0437,-2.2672,-0.8168,0.8626
1745409842.6512,0.2514,0.7709,9.0549,-2.3893,1.4427,0.8702
1745409842.7572,-0.5698,0.5459,9.6798,-1.9389,-3.2366,0.6412
1745409842.8633,-0.4310,0.6225,9.8282,-2.2977,-0.2672,0.6718
1745409842.9693,-0.3400,0.6057,9.4547,-0.0992,-0.6107,0.4656
1745409843.0757,-0.5674,0.0862,10.3477,-1.6870,-1.5191,0.7252
1745409843.1837,-0.1652,0.5363,9.8809,-2.1985,-0.8244,0.5191
1745409843.2899,-0.5243,0.6752,9.7205,-2.0076,0.3740,0.4198
1745409843.3992,-0.7159,0.1676,10.1730,-1.1832,-1.5496,0.7634
1745409843.5052,-0.2801,0.1700,9.7995,-2.6870,0.6947,0.4351
1745409843.6113,-0.1006,0.2777,9.2129,-1.6336,-0.4962,0.3969
1745409843.7173,-0.4693,0.1676,10.3837,-1.5573,-0.8550,0.6412
1745409843.8234,-0.2610,0.6728,9.2632,-2.6107,-0.0611,0.4580
1745409843.9294,-0.4621,-0.0239,10.3262,-1.9008,-1.5954,0.5954
1745409844.0354,-0.3352,0.6871,9.2320,-2.1756,-0.0534,0.4809
1745409844.1419,-0.5555,0.1963,10.1179,-2.1145,-0.3664,0.0382
1745409844.2480,-0.3280,0.4094,9.3948,-2.2443,-0.0840,0.2519
1745409844.3540,-0.2490,0.2825,9.7971,-0.1069,-1.1603,0.5038
1745409844.4600,-0.2227,0.0455,10.2089,-2.0000,0.1908,0.1069
1745409844.5660,-0.5746,0.2155,9.9407,-1.5115,-1.0229,0.5191
1745409844.6720,-0.2322,-0.1053,9.3494,-2.1450,0.9466,0.2290
1745409844.7781,-0.5818,-0.2634,9.8354,-2.4122,1.2672,0.2824
1745409844.8841,-0.5052,-0.1844,9.9431,-1.2672,-1.5954,0.5344
1745409844.9902,-0.3974,-0.0120,9.3613,-2.4275,0.2595,0.3282
1745409845.0994,-0.3280,-0.0575,9.7276,-2.6336,0.4580,0.3740
1745409845.2055,-0.7374,-0.1820,10.1706,-1.6870,-1.3969,0.2672
1745409845.3118,-0.5363,-0.0766,9.3781,-2.1985,-0.6336,0.2290
1745409845.4179,-0.5004,0.0000,9.3637,-2.6336,-1.6336,0.2824
1745409845.5241,-0.7877,-0.2346,10.4004,-2.2595,-1.4198,0.3206
1745409845.6303,-0.4860,-0.1987,9.5864,-2.3588,-0.9313,0.3359
1745409845.7365,-0.6105,-0.0742,9.6343,-1.9389,-0.9237,0.2977
1745409845.8426,-0.5028,-0.2825,10.0437,-1.7176,0.0305,0.0916
1745409845.9486,-0.5387,-0.1700,9.8617,-3.9084,-1.0458,0.0916
1745409846.0546,-0.5171,-0.2562,9.6295,-1.8855,-1.3969,0.3664
1745409846.1607,-0.5986,0.0000,9.8426,-0.0305,0.3740,0.4427
1745409846.2667,-0.5291,-0.0455,9.9527,-1.8702,-1.3130,0.1603
1745409846.3728,-0.5938,-0.0575,9.6319,-2.1908,-1.3664,0.3664
1745409846.4788,-0.6129,-0.1484,9.7492,-1.6489,-0.9847,0.2290
1745409846.5848,-0.5794,-0.1101,9.2225,-2.4427,-0.0305,0.2824
1745409846.6908,-0.7135,-0.2969,9.6151,-1.9008,-2.5267,0.3435
1745409846.7969,-0.2586,0.0910,9.3877,-2.3817,-1.9389,0.2214
1745409846.9029,-0.5698,-0.1197,10.1538,-2.0305,-0.3130,0.1374
1745409847.0089,-0.6057,-0.1724,9.8306,-1.8473,-0.6794,0.3511
1745409847.1150,-0.5219,-0.2155,9.9718,-1.6412,-0.2137,0.3359
1745409847.2210,-0.5483,-0.2298,10.1897,-1.7176,0.2824,0.3282
1745409847.3271,-0.6440,-0.2011,10.2089,-1.9160,-1.6794,0.2748
1745409847.4331,-0.4477,-0.0958,9.6271,-1.6412,-0.2672,0.2824
1745409847.5393,-0.5291,0.0215,9.6247,-2.3435,-1.1450,0.2824
1745409847.6455,-0.5555,-0.0646,9.9120,-2.1145,-1.1985,0.3130
1745409847.7517,-0.6728,-0.0622,9.6199,-2.2748,-1.3588,0.3511
1745409847.8578,-0.5267,-0.1221,8.9830,-2.6641,-1.5115,0.2366
1745409847.9645,-0.6608,-0.3136,9.9216,-2.7557,1.7328,0.0992
1745409848.0705,-0.5722,-0.0958,9.0237,-2.2290,-1.1756,0.4198
1745409848.1766,-0.7470,-0.9170,10.4196,-1.7176,-2.3130,0.4275
1745409848.2826,-0.4836,-0.6009,10.1011,-2.3664,-1.0458,0.0382
1745409848.3887,-0.5986,-0.4525,9.9838,-2.6260,-0.3511,0.2366
1745409848.4948,-0.6632,-0.2418,9.6654,-2.1069,0.0000,0.0916
1745409848.6008,-0.9457,-0.4645,9.3637,-2.3664,-2.0534,0.1527
1745409848.7068,-0.7230,-0.8930,10.0796,-1.8015,1.9771,0.1908
1745409848.8129,-0.5770,-0.7207,10.2831,-1.5115,-1.2366,0.1756
1745409848.9189,-0.1748,-0.2610,8.8849,-2.5649,0.0840,-1.7939
1745409849.0250,-0.8452,-0.1484,9.9527,-1.5191,-4.0534,0.4427
1745409849.1310,-0.7278,-0.0383,10.4459,-1.7328,0.0687,0.0000
1745409849.2397,-0.2945,0.4525,9.1051,-2.3969,1.3206,0.2748
1745409849.3459,-0.5004,-0.0862,10.1442,-1.1756,-1.8702,0.3969
1745409849.4521,-0.2394,0.1317,10.0149,-2.3282,0.3130,0.0916
1745409849.5581,-0.4573,0.6895,9.5648,-2.0534,-3.0458,0.2901
1745409849.6643,-0.5890,0.5195,9.8833,-1.6794,-0.6794,0.2977
1745409849.7703,-0.1891,0.3903,9.7109,-2.0153,-0.9924,0.1679
1745409849.8766,-0.0072,0.7470,9.5050,-2.0763,-0.4580,0.3130
1745409849.9828,-0.2131,0.3950,9.5457,-2.1832,-0.3053,0.2137
1745409850.0900,-0.7638,-0.3974,10.5369,-2.2366,-0.0305,0.0000
1745409850.1961,-0.4932,-0.4022,9.7947,-2.6031,1.4656,0.1450
1745409850.3021,-0.5387,0.0048,9.6989,-1.5038,-2.0153,0.6489
1745409850.4081,-0.4070,-0.3926,10.1059,-0.0076,-0.0153,0.0992
1745409850.5142,-0.5411,-0.0359,9.8186,-2.1374,-2.0992,0.3893
1745409850.6202,-0.5507,-0.0287,9.8665,-0.0458,-0.2061,0.3435
1745409850.7262,-0.5914,-0.2562,9.8569,-0.0305,-0.9389,0.2595
1745409850.8322,-0.3998,-0.1867,9.6965,-0.0611,0.1832,0.1908
1745409850.9382,-0.3376,-0.1221,9.5409,-2.3817,-0.1221,0.2748
1745409851.0443,-0.7350,0.0503,10.1945,-1.6870,-1.6107,0.6947
1745409851.1503,-0.4741,-0.2562,9.8545,-1.8244,-0.1908,0.1527
1745409851.2563,-0.3136,-0.2538,9.6702,-0.0611,-0.7328,0.4885
1745409851.3624,-0.5507,-0.1772,9.9431,-1.9160,-0.5267,0.4809
1745409851.4684,-0.2370,-0.4070,9.8402,-0.0687,0.7939,0.0687
1745409851.5745,-0.8092,-0.0646,10.2735,-1.6336,-1.2977,0.3435
1745409851.6805,-0.5100,-0.1365,9.4236,-2.1603,-1.9237,0.3130
1745409851.7865,-0.5794,-0.2346,9.6391,-0.1450,-0.5802,0.2595
1745409851.8925,-0.1891,-0.2897,9.6702,-1.9466,0.5191,0.2824
1745409851.9986,-0.6776,-0.0886,9.9982,-2.0992,-0.4885,0.4504
1745409852.1046,-0.3711,-0.1221,9.5888,-0.1145,-0.3359,0.1221
1745409852.2108,-0.5195,0.0048,9.8138,-2.1374,-0.7252,0.3893
1745409852.3197,-0.4908,-0.1293,9.9958,-1.9924,0.0611,0.3435
1745409852.4258,-0.5483,-0.1867,10.0724,-1.5649,-1.2595,0.3435
1745409852.5320,-0.4166,-0.0431,9.8330,-2.4885,1.9313,0.3664
1745409852.6389,-0.5770,-0.2586,9.8833,-2.1221,-0.6031,0.2290
1745409852.7450,-0.6440,-0.1652,9.9647,-1.4656,-1.2901,0.4809
1745409852.8511,-0.3855,-0.0862,9.5433,-1.8550,0.1374,0.1908
1745409852.9593,-0.6129,-0.1077,9.6774,-2.2290,-0.8473,0.3359
1745409853.0654,-0.4190,-0.2107,9.8426,-2.0076,-0.6412,0.3206
1745409853.1714,-0.5938,-0.1748,9.8928,-1.7405,-1.2595,0.4656
1745409853.2775,-0.5171,-0.0958,9.6271,-1.8702,-0.5191,0.3511
1745409853.3835,-0.5243,-0.0215,9.9479,-2.0153,-0.8855,0.3817
1745409853.4896,-0.4214,-0.2179,9.6941,-1.9237,-0.4427,0.2672
1745409853.5956,-0.6464,-0.1125,9.7157,-1.7786,-1.4885,0.3435
1745409853.7017,-0.3400,-0.2969,9.4571,-2.0534,-0.3740,0.5038
1745409853.8078,-0.5842,-0.2011,10.0604,-1.7939,-0.9771,0.1756
1745409853.9138,-0.5100,-0.3136,9.8186,-3.8855,-0.7023,0.1756
1745409854.0198,-0.2969,0.0096,9.0453,-2.4809,0.3664,0.1985
1745409854.1259,-0.8571,-0.2873,9.7061,-1.6718,-1.7481,0.3359
1745409854.2319,-0.7733,-0.4980,10.1921,-1.2290,-2.7634,0.3969
1745409854.3379,-0.9122,-0.9146,10.5369,-0.5267,-3.4809,0.2595
1745409854.4440,-0.8643,-1.0439,9.9766,-0.8168,-2.0611,0.4656
1745409854.5500,-0.9313,-0.9601,10.0892,-0.9618,-3.7634,0.3664
1745409854.6560,-0.7661,-0.7781,10.5441,-0.6489,-0.1374,0.4351
1745409854.7621,-0.6536,-0.7757,10.7500,-1.5878,-1.0382,0.2290
1745409854.8682,-0.4070,-0.4741,10.3765,-2.3359,0.8702,0.2595
1745409854.9743,-0.2083,-0.1484,9.6127,-2.7939,1.8779,0.1603
1745409855.0808,-0.1245,0.1125,8.8538,-3.0916,1.6260,1.9237
1745409855.1869,-0.2825,0.1580,8.5808,-3.0382,2.3969,-1.9466
1745409855.2931,-0.1508,-0.2083,9.5481,-3.9008,3.2290,-1.8855
1745409855.4013,-0.7039,-0.9146,11.0804,-2.7252,2.3893,-1.9313
1745409855.5074,-1.4174,-1.2282,11.8417,-0.6565,-3.2443,0.0916
1745409855.6135,-1.2019,-0.7278,10.1586,0.2748,-11.0382,0.9084
1745409855.7195,-0.6057,0.0766,8.4228,-0.0611,-2.5267,-0.2366
1745409855.8282,0.6656,-0.6416,9.1387,-4.0687,16.5649,-1.0000
1745409855.9342,-0.8763,-0.7925,12.0835,-3.2061,6.4580,-0.4275
1745409856.0403,-1.1660,-1.3360,11.4132,-0.3053,-2.4580,0.4733
1745409856.1463,-0.9840,-0.5602,10.1586,0.4046,-13.2748,0.6565
1745409856.2523,-0.1796,-0.3567,8.4372,-1.5802,-0.6183,-1.8931
1745409856.3584,0.1389,0.0168,8.2408,-2.6336,3.0611,-0.1679
1745409856.4644,0.2490,0.4525,8.5042,-1.9160,1.7252,0.1069
1745409856.5704,0.0192,0.6273,9.0094,-1.0382,0.0153,-0.0687
1745409856.6765,-0.0670,0.4549,9.5170,-1.9160,0.2137,-0.0229
1745409856.7825,-0.0910,0.6033,9.3733,-1.7557,-1.6412,0.2443
1745409856.8886,-0.3160,0.6776,10.5153,-1.6870,-1.2137,0.0687
1745409856.9946,-0.3831,0.8835,9.9168,-2.4580,-0.7328,-1.8473
1745409857.1020,-0.3926,1.1779,9.6438,-2.2366,-0.9618,0.3282
1745409857.2117,-0.4645,0.7183,10.0556,-3.9084,-1.8473,0.3282
1745409857.3179,-0.0455,0.7135,9.8904,-2.2824,-0.7634,0.4122
1745409857.4241,-0.1963,0.6416,9.5170,-2.2901,0.1679,1.9389
1745409857.5335,-0.7422,-0.2873,10.0006,-2.7099,-0.0611,0.0305
1745409857.6397,-0.3280,-0.3304,9.1075,-2.8855,0.1679,0.2214
1745409857.7459,-0.3472,-0.0910,9.5553,-2.4275,0.0382,0.5420
1745409857.8557,-0.4788,-0.1844,9.3470,-1.5420,-0.6641,0.3282
1745409857.9620,-0.2945,0.0622,9.5816,-0.1374,-0.6336,0.4580
1745409858.0682,-0.6680,0.0335,10.2544,-2.5725,-0.9160,0.3359
1745409858.1766,-0.7638,-0.3184,9.3063,-2.0611,-1.8397,-1.9313
1745409858.2827,-0.4956,0.0622,9.6606,-1.9008,-0.5115,0.7099
1745409858.3887,-0.3663,-0.0622,9.6415,-2.5802,0.2672,0.1756
1745409858.4947,-0.6273,-0.1077,9.9599,-2.0382,-1.0153,0.2061
1745409858.6007,-0.4142,-0.1652,9.3494,-2.1374,-0.6870,0.3435
1745409858.7067,-0.5890,-0.0575,9.7995,-2.0229,-0.9237,0.2366
1745409858.8128,-0.3136,-0.1149,9.8881,-2.2519,1.0763,0.1985
1745409858.9189,-0.6225,-0.2801,10.1203,-1.6412,-0.8626,0.2137
1745409859.0281,-0.4286,-0.1508,9.6630,-2.0687,0.4504,0.0763
1745409859.1341,-0.4693,-0.1269,9.8737,-2.2595,-1.0305,0.7023
1745409859.2402,-0.6512,-0.0766,10.0796,-2.4122,-0.9389,0.3893
1745409859.3462,-0.4764,-0.2131,9.8593,-1.3359,-0.4885,0.2901
1745409859.4522,-0.4597,-0.2993,9.3733,-2.0611,-0.3282,0.2595
1745409859.5583,-0.3496,-0.0814,9.9431,-2.2748,1.0458,0.3740
1745409859.6643,-0.7638,-0.2059,10.1514,-2.1374,-0.6565,0.2748
1745409859.7703,-0.4932,-0.1867,9.7636,-3.8931,-0.4962,0.3740
1745409859.8764,-0.3376,-0.2083,9.9335,-1.6260,-0.3817,0.1908
1745409859.9824,-0.3663,-0.3591,10.1825,-1.6718,2.4809,0.0687
1745409860.0884,-0.7614,-0.5052,10.3286,-1.3130,-1.2061,0.1069
1745409860.1944,-0.3974,-0.4405,9.8019,-1.7023,-0.4580,0.3588
1745409860.3005,-0.6560,-0.3735,10.2472,-2.3817,-0.8397,0.1603
1745409860.4065,-0.2993,0.0910,9.0333,-1.8168,1.0153,0.2748
1745409860.5126,-0.3711,-0.4286,8.8250,-1.7176,-0.5191,0.2977
1745409860.6198,-0.0742,-0.3472,8.1259,-2.9466,2.7023,-0.0229
1745409860.7258,-0.1724,-0.2610,8.6670,-4.6183,7.7710,1.8321
1745409860.8320,-1.1851,-1.0630,11.8657,-1.5649,-0.4122,0.4427
1745409860.9399,-1.1396,-0.9864,10.7093,0.1221,-6.0534,0.7634
1745409861.0489,-0.3974,-0.2274,8.9783,-1.4885,-1.9695,0.2519
1745409861.1550,-0.3639,-0.1915,8.4013,-1.7481,-0.8702,0.2672
1745409861.2611,-0.5100,-0.1030,8.8849,-1.6718,-3.4122,0.6641
1745409861.3671,-0.5315,-0.4310,9.4858,-1.4962,-1.6107,0.4427
1745409861.4731,-1.0367,-0.3256,10.2041,-0.6947,-3.6183,0.6107
1745409861.5791,-0.9960,-0.3855,10.7763,-1.2366,-2.7634,0.5344
1745409861.6852,-0.7398,-0.3136,10.6231,-2.1221,-0.3359,0.6183
1745409861.7912,-0.2490,0.2586,9.1794,-2.7405,1.0305,0.4962
1745409861.8972,-0.1724,0.4908,9.4236,-1.4122,-2.3053,0.8397
1745409862.0033,-0.1006,0.3855,9.4786,-1.8702,-0.5420,0.5038
1745409862.1093,-0.2370,0.5890,10.3645,-1.5649,-0.0687,0.4962
1745409862.2154,-0.3352,0.9146,10.0197,-2.7634,-0.5191,0.2595
1745409862.3215,-0.4214,1.0367,9.2608,-2.0916,-0.0076,0.1985
1745409862.4275,-0.4884,0.7590,9.8665,-1.9084,-0.8397,0.0916
1745409862.5359,-0.6512,-0.2466,10.4746,-1.7481,-1.8397,0.3740
1745409862.6420,-0.4645,-0.6249,9.9072,-3.0305,-1.9160,0.1908
1745409862.7481,-0.2490,-0.2514,9.1459,-2.4351,0.4656,0.3206
1745409862.8557,-0.7661,-0.1077,10.3190,-1.5725,-2.3206,0.2061
1745409862.9618,-0.5435,-0.1676,9.8593,-1.2672,0.7023,0.2901
1745409863.0678,-0.7278,-0.2514,10.0197,-2.2672,-1.1908,0.3206
1745409863.1768,-0.4932,-0.0311,9.6415,-1.7023,-0.3435,0.3130
1745409863.2829,-0.1987,-0.2179,9.8043,-2.2443,0.9847,0.1450
1745409863.3890,-0.5962,-0.0407,10.1083,-1.6260,-1.3130,0.1832
1745409863.4950,-0.4597,-0.2490,9.8090,-2.0763,0.9237,0.3359
1745409863.6010,-0.3400,0.1293,9.7229,-2.4427,0.2061,0.5038
1745409863.7070,-0.6776,-0.1293,10.0987,-2.3664,-0.8321,0.3817
1745409863.8130,-0.6177,-0.3256,9.6845,-0.0153,-1.5344,0.5191
1745409863.9190,-0.5602,-0.2490,9.6654,-2.2366,-0.9771,0.5573
1745409864.0251,-0.3807,-0.0407,9.7276,-2.2137,0.2061,0.1450
1745409864.1311,-0.7685,-0.1963,10.4315,-1.2901,-1.2137,0.5267
1745409864.2371,-0.5028,-0.1772,9.4499,-1.9160,-1.2214,0.4046
1745409864.3432,-0.4932,-0.0455,9.7564,-2.2824,-0.8244,0.3053
1745409864.4492,-0.5674,-0.2227,10.0054,-2.1145,-1.2214,0.1221
1745409864.5552,-0.7638,-0.1437,9.5936,-2.0611,-1.2672,0.3130
1745409864.6638,-0.4453,-0.1053,9.4188,-2.1450,-1.1756,0.3740
1745409864.7699,-0.5291,-0.0862,9.8593,-2.1221,-0.1985,0.3130
1745409864.8759,-0.5315,-0.2346,9.5241,-1.6412,-1.3053,0.2519
1745409864.9819,-0.4477,-0.0479,9.7755,-1.7939,1.8931,0.3130
1745409865.0882,-0.4381,-0.1556,9.6893,-2.2214,0.1527,-1.8168
1745409865.1944,-0.6967,-0.1460,10.2592,-2.1985,-1.1985,0.4809
1745409865.3007,-0.3831,-0.2945,9.3589,-2.1298,-0.9695,0.2672
1745409865.4068,-0.5100,-0.1532,9.7564,-2.0763,-0.7634,0.1450
1745409865.5128,-0.6584,-0.1796,9.6845,-2.3282,0.2366,0.2672
1745409865.6188,-0.6608,-0.1772,10.1131,-1.6870,-1.1679,0.4122
1745409865.7249,-0.5267,-0.1317,9.5529,-2.1679,-0.5191,0.2672
1745409865.8309,-0.4836,-0.0192,9.6678,-2.5267,-0.8702,0.3740
1745409865.9370,-0.6488,-0.1844,10.2185,-2.5191,-0.3817,0.3359
1745409866.0430,-0.6871,-0.3543,9.8330,-1.5420,-1.5420,0.3740
1745409866.1512,-0.3711,-0.3424,9.8019,-3.8931,0.9084,0.3893
1745409866.2573,-0.8116,-0.9122,10.5584,-1.4198,-1.7557,0.5115
1745409866.3644,-0.5148,-0.3950,9.8378,-3.0458,0.0687,0.0153
1745409866.4705,-0.4788,-0.0335,9.7420,-2.4198,0.2977,0.2748
1745409866.5767,-0.7805,-0.0982,9.9264,-2.5496,-1.4962,0.2901
1745409866.6828,-0.6680,-0.1245,10.0078,-2.3969,0.7863,0.4122
1745409866.7891,-0.9002,-0.4453,9.6103,-2.4351,-1.0687,0.3893
1745409866.8952,-0.6919,-0.1844,9.2296,-2.7099,0.2443,0.2672
1745409867.0037,-0.7398,-0.4573,9.3661,-2.5725,-0.7863,0.3282
1745409867.1108,-0.6632,-1.0391,10.0892,-1.7328,0.5954,0.2214
1745409867.2181,-0.4884,-0.8452,9.8928,-2.1450,-0.4809,0.5954
1745409867.3242,-0.3855,-0.5626,9.0525,-2.8550,0.3893,0.1527
1745409867.4303,-0.7757,-0.5938,9.9335,-1.5191,-1.5344,0.5191
1745409867.5365,-0.5674,-0.4046,10.1730,-1.9695,1.5649,0.4504
1745409867.6426,-0.3256,-0.2370,9.3039,-2.0534,0.4656,0.5115
1745409867.7498,-0.6153,-0.6584,10.1778,-1.2977,-1.3359,0.6107
1745409867.8559,-0.3304,-0.3543,9.8569,-2.3359,0.6947,0.2443
1745409867.9619,-0.6512,-0.0192,9.6582,-1.7557,-0.7634,0.3511
1745409868.0680,-0.8571,-0.5267,10.0389,-1.6031,-1.2824,0.5344
1745409868.1740,-0.4334,-0.4573,10.0365,-2.0382,-1.9542,0.4427
1745409868.2801,-0.2705,-0.1556,9.2081,-2.2977,-0.3664,0.2977
1745409868.3861,-0.6345,-0.1053,9.7037,-1.2824,-2.8092,0.6412
1745409868.4921,-0.8021,-0.0239,10.4674,-1.8168,0.3130,0.2443
1745409868.5982,-0.4764,-0.1604,9.2967,-2.5878,1.7634,1.8779
1745409868.7042,-0.7183,-0.5411,9.9024,-1.5344,-2.3359,0.2748
1745409868.8103,-0.3831,-0.5507,10.1754,-1.8397,0.6336,0.3969
1745409868.9163,-0.7590,-0.2035,9.7683,-2.4809,-0.9237,0.3435
1745409869.0223,-0.7542,-0.0886,9.7851,-2.3817,-0.9084,0.1298
1745409869.1284,-0.7374,-0.0120,9.4571,-2.1450,-0.7863,0.3817
1745409869.2344,-0.6919,-0.5626,10.0365,-2.0534,-0.7634,0.3053
1745409869.3404,-0.3208,-0.4501,9.8545,-2.3130,0.6718,0.1298
1745409869.4465,-0.1556,-0.0144,9.4715,-2.0840,-0.3740,0.2214
1745409869.5526,-0.8547,-0.3639,10.3932,-1.8321,-2.2061,0.3282
1745409869.6589,-0.5698,-0.3065,9.3182,-3.1374,0.5954,1.8168
1745409869.7679,-0.7183,-0.9529,9.9862,-1.3664,-1.7405,0.0687
1745409869.8770,-0.5650,-0.5435,9.7731,-2.6641,0.2977,-1.8702
1745409869.9830,-0.7470,-0.5243,9.7229,-1.6336,-1.5802,0.1221
1745409870.0908,-0.9720,-0.7302,10.1155,-1.7252,-1.3511,0.1603
1745409870.1997,-0.5626,-0.5674,9.7205,-2.4046,-1.8702,-0.0382
1745409870.3077,-0.4142,-0.1341,9.3398,-2.0153,-0.6260,0.0992
1745409870.4138,-1.0582,-0.3448,9.8785,-1.8702,-2.0611,0.2061
1745409870.5198,-0.5746,-0.0910,9.7396,-3.0382,0.9084,-0.2748
1745409870.6259,-0.4693,-0.3376,9.4786,-1.6336,-1.8015,1.9237
1745409870.7319,-0.5315,-0.5818,10.3430,-1.5802,-0.3740,0.1221
1745409870.8409,-0.4525,0.1413,9.4332,-2.3740,-0.6641,-0.1603
1745409870.9478,-0.7135,-0.0335,10.1227,-1.3435,-0.7252,-1.7634
1745409871.0539,-0.5339,-0.3831,10.1754,-1.4580,0.9160,0.0534
1745409871.1599,-0.1389,-0.0862,9.8426,-1.7939,1.1603,0.3359
1745409871.2659,-0.4286,0.2011,10.1179,-0.8626,-2.1603,0.6794
1745409871.3720,-0.7518,0.1365,10.6183,-1.3053,-0.2901,0.5191
1745409871.4780,-0.4501,0.5890,9.3063,-2.7405,0.9389,0.4122
1745409871.5841,-0.4070,0.2227,9.7252,-1.7863,-1.0534,0.4504
1745409871.6901,-0.4166,0.3017,9.8761,-1.9695,-1.9466,0.3969
1745409871.7962,-0.2322,0.6321,9.6726,-2.1679,-0.7023,0.4122
1745409871.9023,-0.5626,0.6464,9.7588,-2.0763,-0.9008,0.4580
1745409872.0083,-0.6057,-0.1460,9.8066,-2.3206,0.7405,0.4504
1745409872.1144,-0.4549,-0.2610,9.8019,-2.4885,0.6183,0.6565
1745409872.2204,-0.3735,-0.1101,9.7612,-1.7252,-1.9389,0.4427
1745409872.3264,-0.7494,-0.0575,10.1993,-1.7863,-0.7786,0.5573
1745409872.4341,-0.3950,0.0886,9.2608,-2.4046,0.4198,0.5344
1745409872.5409,-0.7542,-0.3519,10.1011,-3.9008,-1.5267,0.6718
1745409872.6470,-0.4429,0.0144,9.6247,-3.1069,0.3435,0.4656
1745409872.7531,-0.7278,-0.0239,9.9527,-1.7710,-2.4733,0.5573
1745409872.8593,-0.5267,-0.4405,9.9072,-3.8931,-1.8321,0.5344
1745409872.9654,-0.3879,-0.0694,9.3302,-2.1679,0.4656,0.2901
1745409873.0728,-0.9361,-0.2059,9.9168,-0.1450,-2.9389,0.4427
1745409873.1837,-0.6800,-0.0120,9.9383,-3.0534,1.7863,0.5191
1745409873.2898,-0.4645,0.1030,9.0261,-2.5115,-1.9008,0.2290
1745409873.3958,-0.6297,-0.2849,9.7013,-1.5038,-2.3359,0.4885
1745409873.5020,-0.5770,-0.5363,9.4308,-2.4198,-0.7023,0.0611
1745409873.6080,-0.5986,-0.2322,9.4906,-3.1756,-0.3664,0.2748
1745409873.7142,-0.7087,0.1125,9.0525,-1.9466,-1.9084,0.5802
1745409873.8204,-0.9888,-0.7638,10.4555,-1.2290,-2.2977,0.7099
1745409873.9273,-0.6632,-0.6943,10.0221,-2.0382,-0.0992,0.4504
1745409874.0364,-0.2658,-0.3256,9.5936,-3.0229,0.0153,0.3893
1745409874.1454,-0.3424,-0.1460,9.0477,-2.1298,-0.1985,0.4275
1745409874.2515,-1.1037,-0.4501,9.9240,-1.2748,-3.2595,0.4809
1745409874.3575,-0.6345,-0.2131,9.7612,-2.8855,0.1603,0.5878
1745409874.4636,-0.5698,-0.2921,9.1794,-2.9389,-0.1985,0.5878
1745409874.5696,-0.9026,-0.8523,9.7109,-2.4580,-2.8931,1.0916
1745409874.6757,-0.2586,-0.3328,9.7588,-2.5573,0.1679,1.5649
1745409874.7817,-0.7661,-0.3448,9.8354,-1.6489,-0.3206,1.6107
1745409874.8878,-0.9744,-1.0511,10.2065,-1.5344,-1.4275,1.9313
1745409874.9938,-0.5938,-0.5938,9.8976,-2.2366,-1.2061,3.8092
1745409875.0998,-0.2490,-0.2514,8.6095,-2.3893,0.9389,1.5191
1745409875.2059,-1.2354,-0.3711,10.2256,-1.6260,-2.6565,1.3053
1745409875.3119,-0.8954,0.1748,10.3669,-2.2748,-0.5496,0.8397
1745409875.4179,-0.3304,0.3639,9.0980,-2.0763,0.4656,0.2137
1745409875.5239,-0.6895,-0.4214,9.8761,-2.1221,-1.3282,-0.0305
1745409875.6300,-0.3519,0.3184,9.0836,-2.9542,-1.0382,-0.0916
1745409875.7389,-0.5004,0.8188,9.7875,-1.9237,-0.5954,0.4198
1745409875.8468,-0.3831,1.1061,9.4858,-0.6489,-0.2061,0.4351
1745409875.9529,-0.0120,1.4198,10.1682,-0.5267,0.3435,0.3130
1745409876.0590,0.3328,2.3200,9.8186,-1.3359,0.1298,0.2595
1745409876.1652,-0.5219,0.2490,10.2161,-1.7023,-0.6489,0.3817
1745409876.2713,-1.0127,-0.8691,10.4531,-4.2824,-1.9389,-0.1679
1745409876.3795,-0.3472,-0.2011,8.9878,-4.2061,2.1908,0.6336
1745409876.4855,-0.7446,-0.7518,9.4571,-0.8931,-1.6336,0.5802
1745409876.5916,-0.2777,-0.4477,9.2560,-1.2901,0.3130,1.8779
1745409876.6976,-0.7087,-0.0192,10.2448,-1.3664,-2.2748,0.4580
1745409876.8037,-0.5387,-0.1365,9.7755,-2.4580,0.1756,0.1985
1745409876.9097,-0.7087,-0.1748,9.6989,-2.5344,0.0992,0.1527
1745409877.0158,-0.4908,-0.2562,8.8873,-1.9542,-1.7710,0.1069
1745409877.1219,-0.6249,-0.2251,9.5744,-2.0916,-0.5496,0.3130
1745409877.2279,-0.5698,-0.1173,9.8593,-2.2214,0.5344,0.3664
1745409877.3339,-0.7853,-0.2107,10.1945,-1.6870,-1.6412,0.1145
1745409877.4400,-0.7350,-0.2777,9.4451,-2.2443,-0.2672,0.2672
1745409877.5461,-0.5794,-0.1580,9.6845,-2.1756,-1.0534,0.3664
1745409877.6521,-0.5507,-0.0383,9.8354,-2.0840,1.7481,0.1221
1745409877.7581,-1.1947,-0.3160,10.7260,-1.6718,-2.8397,0.3969
1745409877.8642,-0.4549,-0.2083,9.4092,-0.0305,0.8015,1.8473
1745409877.9703,-0.8811,-0.9002,9.4499,-0.1756,-3.1679,0.1374
